callsign,origin,destination,aircraft_type,time,cargo
ENY3698,KMLI,KORD,E170,13:10,false
AAL1936,KORD,KEWR,B738,13:10,false
ENY3612,KORD,KLAN,E170,13:10,false
UAL2370,KSMF,KORD,B739,13:10,false
SKW5754,KDLH,KORD,CRJ7,13:12,false
GJS4525,KSGF,KORD,CRJ7,13:12,false
ASA324,KPDX,KORD,B738,13:13,false
UAL2306,KPDX,KORD,B738,13:13,false
ENY3455,KCID,KORD,E75L,13:14,false
GJS4439,KFSD,KORD,CRJ7,13:14,false
UAL1941,KLAX,KORD,B753,13:14,false
AAL1478,KORD,KLGA,B38M,13:14,false
SKW4653,KBNA,KORD,E75L,13:15,false
UAL374,KDCA,KORD,B738,13:15,false
UAL2329,KDEN,KORD,A21N,13:15,false
SKW5517,KGRR,KORD,E75L,13:15,false
GJS4410,KLIT,KORD,CRJ7,13:15,false
UAL2437,KMCI,KORD,A319,13:15,false
UAL576,KMSP,KORD,B737,13:15,false
UAL600,KOMA,KORD,A319,13:15,false
SKW404F,KORD,KCOU,CRJ7,13:15,false
AAL1844,KORD,KGPI,A319,13:15,false
ENY4330,KORD,KSPI,E170,13:15,false
UAL2618,KSEA,KORD,A21N,13:15,false
GJS4600,KSYR,KORD,CRJ7,13:15,false
SKW5470,KXNA,KORD,CRJ7,13:15,false
UAL986,LFPG,KORD,B78X,13:15,false
UAL971,LIRF,KORD,B78X,13:15,false
AAL2258,KLAS,KORD,B38M,13:16,false
AAL3280,KORD,KCLT,B738,13:17,false
ENY3716,KORD,KMSN,E170,13:17,false
ENY3712,KORD,KSAW,E170,13:17,false
ENY3602,KORD,CYUL,E75L,13:18,false
AAL1675,KORD,KDCA,B738,13:20,false
ENY3767,KORD,KRAP,E170,13:20,false
AAL41,LEBL,KORD,B788,13:20,false
AUA1R,LOWW,KORD,B789,13:20,false
JZA547,CYTZ,KORD,DH8D,13:21,false
ASA1446,KSAN,KORD,B39M,13:21,false
ACA507,CYYZ,KORD,BCS3,13:22,false
ENY3819,KORD,KSYR,E75L,13:23,false
AAL3330,KDFW,KORD,A21N,13:25,false
ENY3649,KLSE,KORD,E170,13:25,false
SKW4913,KORD,KBUF,CRJ7,13:25,false
AAL1120,KORD,KDFW,A321,13:25,false
ENY3409,KORD,KBDL,E75L,13:28,false
RPA4500,KRIC,KORD,E75S,13:28,false
DAL2055,KSEA,KORD,B738,13:28,false
SKW4825,KORD,KALO,CRJ7,13:29,false
AAL1859,KORD,KPHL,A319,13:29,false
ENY3771,KORD,KPVD,E75L,13:29,false
CKK227,PANC,KORD,B77L,13:29,true
AAL1363,KATL,KORD,A319,13:30,false
SKW5977,KCHO,KORD,CRJ7,13:30,false
SKW5434,KJAX,KORD,E75L,13:30,false
UAL622,KORD,KAUS,A320,13:30,false
UAL2802,KORD,KDEN,A21N,13:30,false
UAL2759,KORD,KEWR,B752,13:30,false
UAL2794,KORD,KIAD,A21N,13:30,false
SKW5933,KORD,KMKE,CRJ7,13:30,false
UAL2817,KORD,KPDX,B738,13:30,false
UAL455,KORD,KPHX,B739,13:30,false
UAL2844,KORD,KSAT,B737,13:30,false
UAL1660,KORD,KSEA,B39M,13:30,false
RPA4643,KORF,KORD,E75L,13:31,false
SKW6204,KOKC,KORD,CRJ7,13:32,false
ENY3785,KORD,KABE,E170,13:33,false
AAL2780,KORD,KSLC,B738,13:33,false
ENY4183,KORD,KCAE,E170,13:34,false
RPA4426,KORD,KIAH,E75L,13:35,false
AAL2768,KORD,KTPA,B738,13:36,false
ENY3812,KHPN,KORD,E75L,13:38,false
RPA3494,KROC,KORD,E75L,13:38,false
JBU663,KFLL,KORD,A320,13:39,false
ENY3543,KORD,KGRB,E170,13:39,false
UAL981,EIDW,KORD,B788,13:40,false
RPA4727,KORD,KMSP,E75S,13:40,false
AAL111,LIRF,KORD,B789,13:40,false
AAL2877,KORD,KLAS,B738,13:41,false
SKW5447,KMSN,KORD,E75L,13:42,false
ENY3739,KOMA,KORD,E75L,13:42,false
DAL2894,KORD,KATL,B739,13:44,false
UAL908,EHAM,KORD,B788,13:45,false
AAL2067,KMCO,KORD,B738,13:45,false
SKW6200,KORD,KBNA,CRJ7,13:45,false
GJS4170,KATW,KORD,CRJ7,13:46,false
DAL967,KLAX,KORD,B738,13:46,false
AAL3317,KORD,KJAX,A319,13:46,false
AAL1639,KORD,KBZN,B38M,13:49,false
VOI1705,KORD,MMGL,A21N,13:49,false
UAL913,BIKF,KORD,B752,13:50,false
BAW2PD,EGLL,KORD,B772,13:50,false
FFT1442,KORD,KATL,A321,13:50,false
SKW6261,KCVG,KORD,CRJ7,13:52,false
ENY3747,KMHT,KORD,E170,13:52,false
AAL2433,KRSW,KORD,B738,13:52,false
SKW4989,KFSD,KORD,CRJ7,13:54,false
RPA3509,KORD,CYOW,E75L,13:55,false
GJS4461,KORD,KABE,CRJ7,13:55,false
UAL356,KORD,KATL,B739,13:55,false
GJS4479,KORD,KATW,CRJ7,13:55,false
SKW5573,KORD,KAVL,CRJ7,13:55,false
GJS4501,KORD,KAVP,CRJ7,13:55,false
UAL1693,KORD,KBOS,A21N,13:55,false
UAL2226,KORD,KBUF,B739,13:55,false
GJS4523,KORD,KCAE,CRJ7,13:55,false
SKW5448,KORD,KFWA,CRJ2,13:55,false
GJS4554,KORD,KGRB,CRJ7,13:55,false
SKW5250,KORD,KGRR,CRJ7,13:55,false
GJS4619,KORD,KGSO,CRJ7,13:55,false
SKW5403,KORD,KGSP,E75L,13:55,false
ENY4112,KORD,KHPN,E170,13:55,false
GJS4488,KORD,KMLI,CRJ7,13:55,false
SKW5509,KORD,KMSN,E75L,13:55,false
UAL1239,KORD,KROC,B738,13:55,false
UAL2343,KORD,KSYR,A319,13:55,false
ENY3772,KORD,KTVC,E170,13:55,false
AMX653,KORD,MMGL,B38M,13:55,false
UAL2825,KALB,KORD,B39M,13:56,false
UAL378,KBDL,KORD,B738,13:57,false
SKW5419,KIND,KORD,E75L,13:57,false
UAL1746,KORD,KMDT,B39M,13:57,false
CMP228,MPTO,KORD,B738,13:57,false
AAL1610,KBOS,KORD,B738,13:59,false
SKW5320,KGRB,KORD,CRJ2,13:59,false
AAL2079,KLGA,KORD,B738,13:59,false
AAL1554,KORD,KBOS,B738,13:59,false
AAL1261,KSAN,KORD,B38M,13:59,false
SKW5014,KTYS,KORD,CRJ7,13:59,false
UAL952,EDDM,KORD,B788,14:00,false
EIN123,EIDW,KORD,A333,14:00,false
JZA550,KORD,CYTZ,DH8D,14:00,false
UAL1314,KORD,KDCA,A319,14:00,false
ENY3523,KORD,KFAR,E75L,14:00,false
SKW5930,KORD,KFAR,CRJ2,14:00,false
UAL2635,KORD,KFLL,B739,14:00,false
SKW346W,KORD,KJAX,E75L,14:00,false
UAL1821,KORD,KLGA,B738,14:00,false
UAL609,KORD,KMCO,B39M,14:00,false
SKW430Y,KORD,KSBN,CRJ2,14:00,false
SKW590T,KORD,KTYS,E75L,14:00,false
ETD76T,KORD,OMAA,B789,14:00,false
DAL2249,KORD,KSLC,B738,14:02,false
UAL119,EGPH,KORD,B752,14:05,false
UAL2138,KGRR,KORD,B739,14:05,false
RPA3658,KORD,KMSY,E75L,14:05,false
SKW5337,KORD,KROA,E75L,14:05,false
SKW570R,KORD,KTVC,E75L,14:05,false
GJS4542,KORD,KUNV,CRJ7,14:05,false
LRC630,MGGT,KORD,A20N,14:05,false
RPA3605,CYYZ,KORD,E75L,14:06,false
ENY3498,KDTW,KORD,E75L,14:07,false
DAL1716,KORD,KDTW,B712,14:07,false
UAL8162,KORD,CYUL,B38M,14:08,false
AAL2590,KSNA,KORD,B38M,14:08,false
ENY3600,CYUL,KORD,E170,14:10,false
UAL959,EGLL,KORD,B763,14:10,false
AAL3734,KORD,KCAK,E170,14:10,false
SKW5565,KORD,KCHO,CRJ7,14:10,false
UAL1928,KORD,KBNA,B737,14:12,false
UAL587,KORD,KIND,A319,14:12,false
UAL1634,KORD,KMCI,A319,14:12,false
ASA325,KORD,KPDX,B738,14:12,false
UAL2091,KORD,KRDU,B739,14:13,false
RPA4488,KPWM,KORD,E75L,14:13,false
DAL1477,KATL,KORD,B738,14:14,false
AAL3437,KMSN,KORD,E170,14:14,false
ENY4153,KVPS,KORD,E75L,14:14,false
QTR35M,EBLG,KORD,B77L,14:15,true
KLM611,EHAM,KORD,B78X,14:15,false
ACA506,KORD,CYYZ,BCS3,14:15,false
UAL2451,KORD,KIAH,A21N,14:15,false
LYM5745,KORD,KMKG,E145,14:15,false
AAL2925,KPHL,KORD,B38M,14:15,false
AAL1909,KIAH,KORD,A319,14:17,false
AAL2452,KCHS,KORD,B738,14:18,false
UAL511,KDCA,KORD,B738,14:18,false
UAL1069,KORD,KCMH,B39M,14:18,false
DAL2816,KBOS,KORD,A319,14:19,false
SKW4990,KORD,KFSD,CRJ7,14:19,false
RPA4400,KORD,KMHT,E75S,14:19,false
AAL836,KCLT,KORD,A21N,14:20,false
UAL1502,KORD,KCLE,B739,14:20,false
UAL2370,KORD,KCVG,B738,14:20,false
AAL2198,KORD,KMSY,A319,14:20,false
ASA1447,KORD,KSAN,B39M,14:20,false
UAL2000,KORD,KSTL,B738,14:20,false
SWR7C,KORD,LSZH,A333,14:20,false
CAL5141,KORD,RJBB,B77L,14:20,true
CPA806,VHHH,KORD,A35K,14:20,false
ENY3415,KGRB,KORD,E75L,14:21,false
AAL319,KPHX,KORD,B738,14:21,false
ENY3606,CYYZ,KORD,E75L,14:22,false
SKW4831,KSHD,KORD,CRJ7,14:22,false
UAL1732,KBOS,KORD,B39M,14:23,false
ENY4135,KTUL,KORD,E75L,14:24,false
ENY3733,KMYR,KORD,E75L,14:25,false
UAL2329,KORD,KEWR,A21N,14:25,false
AAL1384,KORD,KPHX,A21N,14:25,false
UAL1349,KORD,KPIT,B739,14:25,false
IBE03SY,LEMD,KORD,A333,14:25,false
GJS4547,KRIC,KORD,CRJ7,14:26,false
AAL1598,KLAX,KORD,B738,14:27,false
RPA4409,KMKE,KORD,E75L,14:27,false
AAL359,KSFO,KORD,B738,14:27,false
ENY3520,KFAR,KORD,E170,14:28,false
DAL2239,KORD,KLGA,B738,14:28,false
SKW6022,KPIA,KORD,CRJ2,14:28,false
ENY3961,KCMH,KORD,E75L,14:29,false
SKW4746,KCVG,KORD,E75L,14:29,false
UAL2331,KIAD,KORD,B739,14:29,false
SKW5915,KMBS,KORD,CRJ2,14:29,false
GJS4510,KMLI,KORD,CRJ7,14:29,false
SKW5412,KORD,KSDF,E75L,14:29,false
RPA3442,KCLT,KORD,E75L,14:30,false
SKW5451,KORD,KALB,E75L,14:30,false
UAL2124,KORD,KBWI,B738,14:30,false
GJS4465,KORD,KCHA,CRJ7,14:30,false
SKW5757,KORD,KCLT,E75L,14:30,false
SKW5566,KORD,KCRW,CRJ2,14:30,false
UAL374,KORD,KLAX,A21N,14:30,false
GJS4558,KORD,KLEX,CRJ7,14:30,false
AAL3148,KORD,KMIA,B738,14:30,false
UAL2298,KORD,KMSP,A320,14:30,false
UAL2430,KORD,KPHL,B738,14:30,false
ENY3696,KORD,KRDU,E170,14:30,false
RPA3523,KORD,KRIC,E75L,14:30,false
UAL1577,KORD,KSFO,B753,14:30,false
UAL1057,KORD,KTPA,B739,14:30,false
JAL9,KORD,RJTT,B77W,14:30,false
ENY4151,KORD,KMHK,E75L,14:31,false
UAL2803,KORD,KDEN,A21N,14:33,false
UAL1946,KLAX,KORD,A21N,14:35,false
JBU864,KORD,KFLL,A320,14:35,false
ACA1048,CYVR,KORD,BCS3,14:36,false
UAL695,KORD,TJSJ,A21N,14:38,false
RPA4530,KORD,CYYZ,E75L,14:39,false
SKW5563,KORD,KCAK,CRJ2,14:39,false
SKW4748,KMKE,KORD,CRJ7,14:40,false
THY6092,KORD,LTFM,B744,14:40,true
UAL2223,KTPA,KORD,B39M,14:40,false
UAL745,KATL,KORD,A319,14:41,false
UAL2443,KCLE,KORD,B739,14:41,false
UAL1401,KDFW,KORD,B739,14:42,false
UAL2475,KMCO,KORD,A21N,14:42,false
DAL967,KORD,KLAX,B738,14:42,false
UAL1382,KSTL,KORD,B38M,14:43,false
SKW5465,KRDU,KORD,E75L,14:45,false
UAL2605,KTVC,KORD,A320,14:45,false
AAL1851,KFLL,KORD,B738,14:46,false
GJS4404,KLEX,KORD,CRJ7,14:46,false
AAL1568,KORD,KAUS,B38M,14:46,false
ASA265,KSEA,KORD,B738,14:46,false
SKW5381,KDTW,KORD,E75L,14:47,false
AMX686,MMMX,KORD,B38M,14:48,false
SKW4987,KORD,KFNT,CRJ7,14:49,false
UAL8116,KBNA,KORD,B739,14:50,false
SKW5587,KOMA,KORD,E75L,14:50,false
CSN438,KORD,ZSPD,B77L,14:50,true
SKW5603,KSDF,KORD,CRJ7,14:50,false
UAL1568,KSFO,KORD,A21N,14:50,false
UAL2827,KIAH,KORD,A21N,14:51,false
RPA4412,KCVG,KORD,E75S,14:52,false
ENY4164,KORD,KORF,E75L,14:52,false
UAL2053,KEWR,KORD,B752,14:53,false
SKW5570,KMSP,KORD,E75L,14:53,false
SKW4909,KORD,KCLE,CRJ7,14:53,false
UAL2494,KRSW,KORD,A21N,14:53,false
RPA4665,KBDL,KORD,E75L,14:54,false
ENY3553,KGRR,KORD,E75L,14:54,false
ACA8481,CYUL,KORD,CRJ9,14:55,false
ACA509,CYYZ,KORD,BCS3,14:55,false
UAL906,EDDF,KORD,B78X,14:55,false
GJS4381,KBUF,KORD,CRJ7,14:55,false
SKW4752,KCAK,KORD,CRJ2,14:55,false
GJS4571,KCHA,KORD,CRJ7,14:55,false
UAL493,KCMH,KORD,B738,14:55,false
SKW4747,KDAY,KORD,CRJ2,14:55,false
UAL2865,KDEN,KORD,A21N,14:55,false
UAL1755,KFLL,KORD,A21N,14:55,false
SKW5714,KFNT,KORD,CRJ7,14:55,false
SKW5309,KMCI,KORD,E75L,14:55,false
AAL2769,KORD,KDCA,B738,14:55,false
UAL2784,KPHL,KORD,B739,14:55,false
UAL2180,KPIT,KORD,B737,14:55,false
RPA4756,KRDU,KORD,E75L,14:55,false
SKW5617,KTYS,KORD,CRJ7,14:55,false
GJS4566,KUNV,KORD,CRJ7,14:55,false
AAL161,LGAV,KORD,B788,14:55,false
ANA12,RJAA,KORD,B77W,14:55,false
RPA3531,KORD,CYYZ,E75L,14:56,false
ENY4117,KORD,KGRR,E75L,14:56,false
ENY3811,KILM,KORD,E75L,14:58,false
AAL2910,KMIA,KORD,A321,14:58,false
RPA4745,KORD,KMCI,E75L,14:58,false
ENY3407,KORD,KAVP,E75L,14:59,false
AAL2257,KORD,KDFW,B738,14:59,false
AAL3050,KORD,KLGA,B38M,14:59,false
ENY4176,KORD,KSAT,E75L,14:59,false
SKW6352,KSTL,KORD,CRJ7,14:59,false
AAL55,EGLL,KORD,B789,15:00,false
SKW5621,KOKC,KORD,E75L,15:00,false
SKW4791,KORD,KBDL,E75L,15:00,false
SKW571L,KORD,KDAY,E75L,15:00,false
UAL1941,KORD,KDCA,A21N,15:00,false
SKW5867,KORD,KDTW,E75L,15:00,false
UAL1617,KORD,KLGA,B738,15:00,false
SKW6059,KRHI,KORD,CRJ2,15:00,false
AAL2507,KSAV,KORD,A319,15:00,false
UAL714,KLGA,KORD,B738,15:02,false
SKW5004,KALB,KORD,CRJ7,15:05,false
DAL1533,KMSP,KORD,BCS1,15:05,false
QTR20V,OTHH,KORD,A35K,15:05,false
RPA4386,KBOS,KORD,E75S,15:06,false
ENY3980,KORD,KDTW,E75L,15:06,false
AAL2303,KORD,KBOS,B738,15:07,false
AAL1913,KORD,KIAH,A319,15:07,false
ENY3932,KORD,KGSO,E75L,15:08,false
ENY3471,KORD,KICT,E75L,15:08,false
AAL2064,KORD,KMCO,B38M,15:08,false
AAL2299,KBGR,KORD,A319,15:09,false
RPA4740,KJAX,KORD,E75S,15:09,false
FFT45,MMUN,KORD,A21N,15:09,false
LOT9FN,EPKK,KORD,B788,15:10,false
ENY3430,KBIS,KORD,E75L,15:10,false
GJS4469,KHSV,KORD,CRJ7,15:10,false
UAL944,KORD,EDDF,B78X,15:10,false
ANA8401,KORD,RJAA,B77L,15:10,true
AFR136,LFPG,KORD,A359,15:10,false
SKW5070,KLAF,KORD,CRJ2,15:11,false
UAL1983,KMIA,KORD,B39M,15:13,false
ENY3783,KORD,KTYS,E170,15:13,false
CSN437,PANC,KORD,B77L,15:13,true
SKW4778,KFAR,KORD,CRJ7,15:15,false
ENY3361,KORD,KCMH,E75L,15:15,false
AAL1734,KORD,KDEN,B38M,15:15,false
AAL831,MYNN,KORD,B738,15:16,false
RPA4676,KDSM,KORD,E75S,15:17,false
UAL1888,KDCA,KORD,B737,15:18,false
SKW5029,KJST,KORD,CRJ2,15:18,false
RPA4774,KORD,KPWM,E75L,15:18,false
AAL1253,KORD,KSFO,B738,15:18,false
SKW6073,KCKB,KORD,CRJ2,15:19,false
SKW4949,KCLE,KORD,CRJ7,15:19,false
DAL2816,KORD,KBOS,A319,15:19,false
VTE3071,KIRK,KORD,CRJ2,15:20,false
SKW6249,KMCI,KORD,CRJ7,15:21,false
RPA4748,KMSY,KORD,E75S,15:21,false
AAL529,KORD,KLAX,A21N,15:21,false
CMP229,KORD,MPTO,B738,15:21,false
DAL1477,KORD,KATL,B738,15:22,false
SKW4834,KORD,KLWB,CRJ7,15:22,false
AAL2624,KORD,KPHX,B738,15:22,false
AAL2398,KDCA,KORD,A319,15:23,false
ENY3950,KORD,KCVG,E75L,15:23,false
ENY3453,KPVD,KORD,E75L,15:23,false
UAL882,RJTT,KORD,B78X,15:25,false
UAL1334,KORD,KSFO,B739,15:26,false
SKW4954,KCMH,KORD,CRJ7,15:27,false
SKW6386,KASE,KORD,CRJ7,15:29,false
ENY3406,KORD,KAVL,E75L,15:29,false
SKW6229,KORD,KFWA,CRJ7,15:29,false
AAL2819,KORD,KPHL,B738,15:29,false
SKW5352,KSBN,KORD,CRJ2,15:29,false
SKW5511,CYWG,KORD,E75L,15:30,false
SKW5568,KMDT,KORD,CRJ2,15:30,false
SKW6379,KTVC,KORD,CRJ7,15:30,false
DLH437,KORD,EDDM,A359,15:35,false
SKW5633,KORD,KATW,CRJ7,15:35,false
SKW4781,KORD,KCID,CRJ7,15:35,false
SKW5907,KORD,KGRB,CRJ2,15:35,false
GJS4591,KORD,KICT,CRJ7,15:35,false
SKW5985,KORD,KIND,E75L,15:35,false
SKW4766,KORD,KOKC,E75L,15:35,false
SKW5505,KORD,KSBN,CRJ7,15:35,false
GJS4482,KORD,KTUL,CRJ7,15:35,false
SKW5640,KORD,KTVC,CRJ7,15:35,false
GTI3596,PANC,KORD,B744,15:35,true
RPA4720,KCVG,KORD,E75S,15:37,false
SKW6075,KEAR,KORD,CRJ2,15:37,false
ENY3862,KHXD,KORD,E75L,15:39,false
ACA8484,KORD,CYUL,CRJ9,15:40,false
GGN1049,KORD,CYVR,CRJ2,15:40,false
UAL793,KORD,KDFW,A319,15:40,false
SKW564H,KORD,KDLH,CRJ2,15:40,false
RPA4647,KORD,KMEM,E75L,15:40,false
SKW345V,KORD,KPIA,CRJ2,15:40,false
LRC631,KORD,MGGT,A20N,15:40,false
AAL2020,KLAS,KORD,B738,15:42,false
ENY3719,KMSP,KORD,E170,15:43,false
RPA4425,KORD,KMSP,E75L,15:43,false
ASA407,KORD,KSEA,B738,15:43,false
GJS4429,KMLI,KORD,CRJ7,15:44,false
GJS4168,KBHM,KORD,CRJ7,15:45,false
ACA508,KORD,CYYZ,BCS3,15:45,false
EIN122,KORD,EIDW,A333,15:45,false
SKW6245,KORD,KLEX,CRJ7,15:45,false
UAL970,KORD,LIRF,B78X,15:45,false
SKW5584,KORD,KPIT,E75L,15:46,false
RPA3427,KIND,KORD,E75L,15:47,false
UAL576,KORD,KLAX,A21N,15:47,false
UAL2207,KORD,KOMA,A320,15:47,false
ENY3559,KORD,KGSP,E75L,15:48,false
SKW5134,KMGW,KORD,CRJ2,15:49,false
SKW5665,KORD,KBNA,E75L,15:49,false
AAL2754,KORD,KDFW,B738,15:49,false
SKW6019,CYYZ,KORD,E75L,15:50,false
SKW5017,KCMX,KORD,CRJ2,15:50,false
SKW5783,KFWA,KORD,CRJ2,15:50,false
SKW5638,KORD,KCLE,E75L,15:50,false
AAL2988,KDFW,KORD,A321,15:51,false
RPA4668,KORD,KSDF,E75S,15:51,false
UAL664,KORD,KMCI,A320,15:52,false
AAL3321,KJFK,KORD,B38M,15:53,false
SKW6218,KORD,KBTV,CRJ7,15:53,false
UAL2437,KORD,KIAD,B39M,15:53,false
AAL1375,KORD,KATL,A319,15:54,false
UAL1875,KORD,KLAS,B739,15:54,false
BAW299,EGLL,KORD,B78X,15:55,false
LYM3914,KIWD,KORD,E145,15:55,false
UAL2466,KORD,KBOS,B739,15:55,false
DAL1533,KORD,KMSP,BCS1,15:55,false
SKW5689,KORD,KXNA,CRJ7,15:55,false
UAL3,KORD,LSZH,B763,15:55,false
SWR8T,LSZH,KORD,B77W,15:55,false
ETD4RL,OMAA,KORD,B789,15:55,false
UAE3U,OMDB,KORD,B77W,15:55,false
AAL2080,KCLT,KORD,B738,15:56,false
UAL1398,KCOS,KORD,B738,15:56,false
GJS4597,KGRR,KORD,CRJ7,15:56,false
UAL456,KAUS,KORD,A319,15:57,false
UAL2171,KORD,KEWR,B763,15:57,false
UAL2251,KORD,KSFO,B39M,15:57,false
ENY3596,KIND,KORD,E170,15:58,false
ENY3711,KBOS,KORD,E75L,15:59,false
SKW6077,KCIU,KORD,CRJ2,15:59,false
SKW6283,KICT,KORD,CRJ7,15:59,false
AAL2608,KLAX,KORD,A21N,15:59,false
SKW5954,KORD,KDTW,E75L,15:59,false
ENY3645,KORD,KLSE,E170,15:59,false
SKW4742,KORD,KMEM,CRJ7,15:59,false
RPA4518,KORD,KRDU,E75S,15:59,false
SKW5296,KORD,KSGF,CRJ2,15:59,false
UAL4416,KORD,KSTL,CRJ7,15:59,false
SKW330Z,KORD,KSUX,CRJ2,15:59,false
GJS4602,KPIA,KORD,CRJ7,15:59,false
ENY3815,KSTL,KORD,E170,15:59,false
AAL2834,KTPA,KORD,B738,15:59,false
RPA4706,CYQB,KORD,E75L,16:00,false
GJS4383,KATW,KORD,CRJ7,16:00,false
SKW6418,KAZO,KORD,CRJ7,16:00,false
SKW4691,KCID,KORD,CRJ7,16:00,false
SKW5552,KORD,KDCA,E75L,16:00,false
UAL503,KORD,KEGE,B737,16:00,false
GJS4404,KORD,KFSD,CRJ7,16:00,false
UAL2809,KORD,KLGA,B738,16:00,false
AAL3243,KORD,KMDT,A319,16:00,false
VTE3054,KORD,KMWA,CRJ2,16:00,false
SKW5416,KORD,KSUN,E75L,16:00,false
UAL2223,KORD,PAFA,B39M,16:00,false
AZG4862,KORD,UBBB,B748,16:00,true
CPA801,KORD,VHHH,A35K,16:00,false
AAL125,LEMD,KORD,B788,16:00,false
TAP243U,LPPT,KORD,A339,16:00,false
GJS4194,KORD,KMSN,CRJ7,16:01,false
SKW5122,KEAU,KORD,CRJ2,16:02,false
RPA4384,KORD,KBOS,E75S,16:02,false
UAL2053,KORD,KPHX,B739,16:02,false
ENY3454,KORD,KCHS,E75L,16:03,false
SKW5871,KORD,KMSP,E75L,16:03,false
ENY3744,KGSO,KORD,E170,16:04,false
ENY3802,KSGF,KORD,E170,16:04,false
AAL1705,KLGA,KORD,B738,16:05,false
DLH431,KORD,EDDF,B748,16:05,false
UAL714,KORD,KIAH,A21N,16:05,false
AAL2910,KORD,KMIA,A321,16:05,false
AAL1160,KORD,KSAN,B738,16:05,false
UAL745,KORD,KSAN,A21N,16:05,false
UAL1920,KORD,KSMF,B739,16:05,false
SKW6230,KORD,KCVG,CRJ7,16:06,false
RPA4724,KORD,KOMA,E75S,16:06,false
ENY3716,KMSN,KORD,E170,16:07,false
SKW5141,KPLN,KORD,CRJ2,16:07,false
FFT1342,KDFW,KORD,A21N,16:08,false
SKW6277,KOKC,KORD,CRJ7,16:08,false
SAS943,EKCH,KORD,A333,16:10,false
SKW5034,KLNS,KORD,CRJ2,16:10,false
SKW6433,KORD,KALB,CRJ7,16:10,false
UAL841,KORD,PANC,B38M,16:10,false
ENY3908,KRAP,KORD,E75L,16:10,false
RJA263,OJAI,KORD,B788,16:10,false
ENY4330,KSPI,KORD,E170,16:11,false
UAL2769,KORD,KDEN,A21N,16:12,false
AAL2252,KPHX,KORD,A321,16:12,false
ENY3848,KXNA,KORD,E170,16:12,false
CKS785,PANC,KORD,B744,16:12,true
RPA4537,KORD,KSTL,E75S,16:13,false
UAL2199,KLGA,KORD,B738,16:14,false
AAL2250,KEWR,KORD,B738,16:15,false
VTE3024,KMBL,KORD,E145,16:15,false
SKW5651,KORD,KCOD,E75L,16:15,false
UAL1677,KORD,KPDX,B738,16:15,false
SKW6285,KORD,KRIC,CRJ7,16:15,false
UAL423,LGAV,KORD,B78X,16:15,false
JBU405,KJFK,KORD,BCS3,16:16,false
ENY3612,KLAN,KORD,E170,16:16,false
UAL1196,MMUN,KORD,B739,16:16,false
CAO8413,PANC,KORD,B77L,16:17,true
ENY3398,KLIT,KORD,E170,16:18,false
SKW6407,CYYZ,KORD,CRJ7,16:19,false
KLM48,KORD,EHAM,B78X,16:20,false
SKW580E,KORD,KCMX,CRJ2,16:20,false
EVA643,KORD,KDFW,B77L,16:20,true
GJS4605,KORD,KFAR,CRJ7,16:20,false
SKW6076,KORD,KFOD,CRJ2,16:20,false
SKW777Y,KORD,KPLN,CRJ2,16:20,false
UAL1801,KORD,KSEA,A21N,16:20,false
UAL1107,KORD,KSNA,A21N,16:20,false
UAL422,KORD,LGAV,B78X,16:20,false
AUA2R,KORD,LOWW,B789,16:20,false
UAL1583,KLAS,KORD,A21N,16:21,false
UAL378,KORD,KJAC,B737,16:21,false
UAL2824,KSAT,KORD,B39M,16:21,false
SKW4726,KMKE,KORD,CRJ7,16:22,false
DAL2358,KDTW,KORD,A319,16:23,false
GJS4519,KORD,KSDF,CRJ7,16:25,false
UAL2618,KORD,KRSW,B39M,16:26,false
SKW5382,KLIT,KORD,E75L,16:27,false
UAL2788,KEWR,KORD,B763,16:28,false
ENY3972,KORD,KBMI,E170,16:28,false
SKW4795,KTUL,KORD,E75L,16:28,false
UAL365,KABQ,KORD,A319,16:29,false
SKW4955,KCOS,KORD,CRJ7,16:29,false
SKW5780,KMEM,KORD,E75L,16:29,false
RPA4717,KORD,KBWI,E75S,16:29,false
ENY3479,KORD,KCOU,E75L,16:29,false
GJS4445,KORD,KCVG,CRJ7,16:29,false
SKW730V,KORD,KSLN,CRJ2,16:29,false
AAL2484,KSAN,KORD,B738,16:29,false
SKW4950,KCMH,KORD,CRJ7,16:30,false
DAL2226,KLGA,KORD,B738,16:30,false
UAL929,KORD,EGLL,B763,16:30,false
ENY3540,KORD,KCMH,E75L,16:30,false
SKW4973,KORD,KDSM,CRJ7,16:30,false
AAL1421,KORD,KJFK,B38M,16:30,false
UAL1215,KORD,KLAS,B738,16:30,false
AAL2086,KORD,KLGA,B738,16:30,false
SKW328X,KORD,KLYH,CRJ2,16:30,false
UAL511,KORD,KSFO,A21N,16:30,false
SKW5686,KTVC,KORD,CRJ7,16:30,false
SKW5008,KDAY,KORD,CRJ7,16:31,false
AAL1744,KDEN,KORD,B738,16:31,false
UAL485,KORD,KEWR,B739,16:31,false
RPA3570,KORD,KCMH,E75L,16:34,false
AAL1915,KIAH,KORD,B738,16:35,false
SKW5230,KORD,KDSM,E75L,16:36,false
GTI7136,PANC,KORD,B744,16:36,true
SKW5591,KORD,CYYZ,E75L,16:37,false
SKW6274,KORD,KOKC,CRJ7,16:37,false
AMX687,KORD,MMMX,B38M,16:37,false
AAL2486,KSAT,KORD,A319,16:38,false
